lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
181,0,96.08491020775914,8,13,4,2,0,3,0,0
203,0,125.71980355975327,8,10,4,2,2,0,0,0
161,0,130.0,3,25,3,2,1,1,0,0
88,0,96.42993234509831,5,26,4,0,1,0,0,0
36,0,131.45733401005302,6,4,4,1,0,0,3,0
216,0,94.1105440389831,7,17,4,1,0,0,0,0
382,1,115.0,10,19,3,0,1,1,0,0
134,0,133.5142790635566,7,24,4,3,0,0,3,0
33,0,114.03240212843247,3,24,4,2,1,3,0,0
11,1,140.0,11,5,4,1,0,0,2,0
9,0,94.95607831772281,3,6,3,1,0,0,0,0
109,0,117.94765499621874,8,15,4,3,0,0,0,0
166,0,62.31269828725752,6,27,4,4,0,2,0,0
110,0,72.25,7,13,3,3,0,0,0,0
256,0,103.72978215656623,9,15,4,3,1,0,2,0
105,0,102.38893117328277,4,27,4,8,1,0,0,0
171,0,106.00478771334247,7,16,2,3,0,0,3,0
39,0,89.47489275834128,5,27,4,0,0,3,0,0
76,0,106.10029620048846,3,26,4,3,0,0,0,0
216,0,108.36963579834736,9,5,4,1,0,0,0,0
118,0,95.75654363538301,4,15,3,1,1,0,2,0
184,1,107.07992205017602,9,26,4,2,2,0,0,0
156,0,99.45,8,2,4,4,0,0,0,0
79,0,130.01763486287726,7,5,4,3,0,0,3,0
47,0,183.83393338137043,8,4,4,1,1,0,5,0
9,1,140.86289476092867,9,15,4,1,1,2,0,0
28,0,97.98572738132741,3,10,4,2,0,0,0,0
12,0,235.39341364827843,9,6,4,3,1,0,5,0
38,0,123.24599326340133,11,15,4,5,2,0,1,0
257,2,94.89220030528064,8,22,4,2,1,0,0,0
61,0,140.4,5,27,4,1,1,0,3,0
183,1,112.0,8,9,3,3,0,0,0,0
39,1,139.40075533330688,3,26,4,1,1,0,3,0
22,0,124.32705923855892,8,18,4,2,0,0,0,0
79,1,90.36525682920607,3,24,4,2,1,0,0,0
209,0,132.68120746558907,8,20,4,2,0,0,0,0
67,0,135.12764230585776,5,6,4,3,1,0,0,0
45,0,144.21930867960307,7,6,4,2,1,0,0,0
380,0,112.67444501521656,10,17,4,1,0,1,0,0
209,0,76.45497805619178,8,23,4,2,0,0,0,0
288,0,67.23396189455197,11,22,4,4,2,0,1,0
85,0,75.13734520559004,9,6,3,3,0,0,0,0
6,0,123.90972381150004,8,17,4,1,0,0,0,0
121,0,75.81203546079502,8,10,4,2,0,0,0,0
201,1,113.7205689996173,8,17,3,2,0,0,2,0
58,0,84.85332526875673,3,19,4,1,0,0,0,0
192,2,112.2,8,16,4,4,1,0,3,0
8,0,161.0,3,28,4,3,1,0,3,0
114,1,105.82691786614363,4,29,4,4,2,0,3,0
56,0,140.4,5,27,4,4,1,0,3,0
36,0,63.910061866396816,2,9,4,3,0,0,0,0
80,1,88.63884175121007,10,25,4,2,1,1,0,0
57,0,78.21210094855991,12,15,4,3,0,3,0,0
246,0,82.84780879693814,8,7,4,2,0,0,0,0
35,0,89.69343119909945,5,21,3,0,0,3,0,0
39,0,195.624659834554,5,20,4,2,0,0,5,0
153,0,90.91199488140681,7,26,4,2,1,0,0,0
35,1,132.71694956232548,9,26,4,1,0,0,0,0
184,0,125.0327892151514,9,3,4,3,0,0,0,0
175,0,126.80477748763907,9,10,3,0,0,0,0,0
19,0,96.23705050353497,3,18,4,1,0,1,0,0
36,0,62.20603764903391,1,12,4,3,0,0,0,0
100,0,78.85851327577969,4,3,4,2,0,0,0,0
32,0,168.3,7,13,4,1,0,0,3,0
47,0,67.5,3,5,4,1,1,3,0,0
63,0,129.83685183421295,5,15,2,1,1,0,0,0
83,0,211.7866590715625,8,27,4,4,0,0,5,0
123,0,89.92,3,30,4,3,0,0,1,0
146,0,79.8425941571393,6,26,4,4,1,0,0,0
308,1,78.28640037816822,11,23,4,3,0,0,0,0
300,0,77.16160120204154,6,15,3,2,1,0,0,0
20,1,85.40173746472408,2,8,4,5,2,0,0,0
128,0,132.3,10,11,4,4,0,0,3,0
246,1,90.89429983184583,9,25,4,3,0,0,0,0
227,1,102.97746243443129,10,4,4,4,0,0,0,0
36,0,67.5,2,13,4,1,0,3,0,0
75,0,152.00732800634196,4,28,4,2,2,0,3,0
60,0,94.29109026337954,8,25,4,2,0,2,0,0
34,1,129.60946831263593,8,25,4,3,0,0,0,0
265,0,100.30876734700503,9,8,4,2,1,0,0,0
98,1,85.92565377013021,4,8,4,2,0,1,0,0
187,0,105.26111764286439,7,7,4,1,0,0,2,0
193,0,121.5,8,11,4,1,0,0,0,0
22,0,98.08399418639252,4,10,4,1,2,3,0,0
64,0,105.3,7,23,4,2,2,0,0,0
346,1,115.0,9,13,3,2,0,1,0,0
49,1,163.22472581216806,9,29,4,2,1,0,3,0
137,0,87.9429624866615,10,15,3,2,1,0,0,0
106,0,67.88545562919951,6,3,4,1,1,0,0,0
192,0,96.60480432797657,10,5,4,3,0,1,1,0
196,0,112.220814358005,8,25,3,3,0,0,0,0
268,1,107.35105306157519,9,26,4,3,1,0,3,0
2,0,89.42942271958064,8,7,4,2,0,0,0,0
338,0,85.07545176689618,11,12,4,2,0,0,2,0
123,1,139.10111086743203,8,10,4,2,0,0,0,0
77,0,61.71005946422328,4,11,4,3,0,3,0,0
6,0,143.37740446717834,5,10,4,3,0,0,0,0
195,1,107.12375041045243,8,8,4,4,0,1,0,0
19,0,88.0,11,26,4,0,0,3,0,0
27,0,66.61841058854907,10,2,4,8,2,2,0,0
5,0,92.55372164388179,2,2,4,1,0,0,0,0
103,0,149.90979698827277,9,8,4,3,0,0,3,0
93,1,63.75,10,1,3,11,3,0,0,0
27,0,151.69404008438295,6,25,4,1,1,0,3,0
183,1,103.69218501530568,9,3,4,3,0,0,0,0
41,1,107.20460272706637,4,3,4,0,1,3,0,0
49,0,107.4007479356659,8,1,4,2,0,3,0,0
10,0,155.10279162927753,6,6,4,1,0,0,3,0
9,1,109.48933288399506,7,31,4,3,0,0,0,0
194,0,105.5231809581539,9,9,4,4,2,1,0,0
14,0,127.67629673568926,6,21,4,2,1,1,0,0
74,0,79.88765514962745,2,17,4,3,0,0,0,0
14,0,111.37491540115523,5,29,4,0,1,0,0,0
121,0,107.96275976328405,7,3,4,1,1,0,0,0
164,0,99.45,7,7,4,4,2,0,0,0
47,0,105.32111375474523,5,20,4,1,2,2,0,0
94,1,130.06853434131966,8,26,4,1,1,0,3,0
1,0,98.0,8,8,4,1,0,0,0,0
7,0,150.05516769619916,8,22,4,1,0,0,2,0
116,0,57.685977917161026,4,25,3,2,2,0,0,0
41,0,208.78917837044875,8,4,4,2,1,0,1,0
60,0,140.4,5,27,4,1,0,0,3,0
66,0,168.3,8,11,4,0,1,0,3,0
130,0,119.81476213110182,6,29,4,2,2,0,3,0
270,0,108.65204617000519,9,29,4,2,1,0,2,0
47,0,67.87322756420403,3,3,4,2,0,3,0,0
35,0,81.9,3,8,4,4,1,0,0,0
50,0,208.21429786288508,6,25,4,3,1,0,3,0
115,0,131.78820881883325,7,26,4,2,2,0,3,0
68,0,110.25719844487753,4,23,4,2,2,0,0,0
87,0,59.43174979506405,6,25,4,3,1,0,0,0
88,0,76.41566087542495,7,11,4,3,0,0,0,0
20,0,139.0,8,20,4,1,2,3,0,0
10,0,119.11309171620692,5,14,4,1,0,0,2,0
143,0,133.5038125948097,7,9,4,5,1,0,3,0
75,0,96.5655559317066,4,14,4,2,1,0,0,0
234,0,89.79118150126871,9,14,3,2,1,0,0,0
130,0,132.3,10,14,4,1,1,0,3,0
33,0,115.53101466436178,3,16,4,0,0,2,0,0
113,0,132.3626598505985,5,25,4,3,0,0,3,0
147,1,103.92991583259355,7,14,4,0,0,2,0,0
158,1,130.208794750592,9,16,4,2,1,0,0,0
88,0,114.51887303824549,4,29,4,1,2,3,0,0
192,0,112.53030545483436,9,27,4,3,1,0,0,0
64,1,97.43862820416969,10,4,4,2,0,0,0,0
171,0,112.28677994601756,7,13,4,4,2,0,0,0
38,0,89.56287611571005,6,26,4,0,1,2,0,0
56,0,254.98349319539324,6,11,4,1,1,0,5,0
143,0,115.11482548782345,8,13,4,1,1,0,0,0
80,0,74.79445538105657,4,15,4,3,0,0,0,0
64,0,140.4,5,10,4,2,0,0,3,0
63,0,126.08849350740678,4,28,4,2,0,0,0,0
23,0,153.6267768743263,8,26,4,2,1,0,3,0
299,0,55.50905149996903,11,19,3,2,0,0,0,0
60,0,87.40079454705285,3,2,4,2,0,0,2,0
279,0,111.08914738661993,9,19,4,2,0,0,0,0
134,0,134.00293539948294,7,27,4,3,0,0,3,0
36,0,88.5261506629354,4,22,4,1,0,3,0,0
162,0,130.0437476885676,7,5,3,3,0,0,3,0
97,0,135.08626897875695,9,16,4,5,2,0,0,0
31,0,126.9,3,23,4,1,0,0,0,0
28,0,139.98802526016252,4,19,4,2,0,0,3,0
311,0,95.66447576646254,9,25,3,2,0,0,0,0
159,0,194.85293211237683,5,26,4,3,0,0,5,0
50,0,145.69,11,9,4,2,0,0,0,0
33,0,142.14674431119354,5,1,4,2,1,0,0,0
74,0,86.4,11,20,4,0,1,0,0,0
34,0,64.45583135866465,5,20,2,1,0,0,0,0
94,0,132.68403908144742,8,26,4,2,1,0,2,0
0,0,97.27321869754961,8,5,3,1,0,0,0,0
18,0,63.29301684406259,2,10,4,3,0,3,0,0
52,0,119.51406362556014,6,28,4,0,1,1,0,0
16,0,156.78103778839258,10,7,4,4,0,0,0,0
158,0,146.7,7,7,4,1,0,0,3,0
122,0,123.64593939858943,8,13,4,1,0,0,0,0
10,1,131.14887759293057,3,1,4,4,0,0,1,0
64,0,120.53887605950924,5,23,4,1,2,0,1,0
160,0,90.88971024244833,5,29,3,2,2,1,0,0
123,0,199.45044606861518,5,29,4,2,0,0,5,0
98,0,78.08914372294403,6,11,3,2,0,0,0,0
123,0,106.38485250577062,3,25,3,1,2,0,0,0
196,0,102.02885079717565,8,5,4,5,3,2,0,0
22,0,39.48690205253755,2,22,3,4,1,0,1,0
17,0,95.0,4,19,4,1,0,0,0,0
12,1,139.52377813534707,8,29,4,1,0,1,0,0
248,0,74.13756842487281,10,29,4,1,2,0,0,0
5,0,161.22036272540947,9,17,4,1,1,0,0,0
203,0,64.36781780444375,11,1,4,2,0,1,0,0
133,0,92.2634462970216,5,16,4,3,0,3,0,0
19,0,166.65746090680489,4,27,4,1,0,0,3,0
64,0,146.96343913537288,7,26,4,3,0,0,2,0
220,0,90.38552093677198,8,9,4,4,0,0,0,0
213,1,104.11588792722064,9,4,4,5,1,0,0,0
6,0,103.60031946342544,2,12,4,0,1,0,0,0
18,1,88.98399514014922,8,29,4,2,1,0,0,0
40,0,165.86309558885236,6,9,4,1,0,0,3,0
194,0,109.11397644575526,9,3,4,4,1,0,0,0
57,0,147.88202572774847,7,8,4,3,1,0,3,0
51,0,125.98932031130758,3,21,4,2,1,0,0,0
38,0,118.93543543402582,5,20,4,2,0,0,1,0
33,1,184.4035691414609,9,6,4,2,1,0,3,0
89,0,114.62395533646152,5,28,4,4,1,0,0,0
53,0,35.850972277233595,10,4,4,0,1,0,0,0
106,1,139.64484475373226,11,24,4,0,1,0,3,0
82,0,126.93747919735728,5,20,4,1,0,0,0,0
82,0,131.55842196547,4,20,4,2,1,0,3,0
154,0,97.35393808689683,9,19,3,3,0,0,0,0
34,0,126.69480276900299,5,8,4,1,1,0,0,0
153,1,120.7,7,6,4,3,1,0,3,0
237,1,80.99101322934918,7,27,4,4,0,3,0,0
189,0,99.5486042315018,7,6,4,4,2,0,0,0
134,1,116.23862892124214,9,21,4,4,1,0,1,0
159,1,97.75,7,8,4,4,1,3,0,0
8,1,78.77525853503299,9,29,4,1,0,1,0,0
193,0,108.36089728708386,8,2,4,0,0,0,0,0
43,0,153.55644244489702,3,1,4,1,0,0,4,0
63,0,160.60455827715217,6,8,4,4,1,0,1,0
205,0,81.0511807919367,7,12,4,2,1,2,0,0
40,0,67.5,2,12,4,1,1,3,0,0
21,0,177.62087999167514,7,24,4,3,1,0,0,0
27,0,219.48497371037874,8,16,4,1,1,0,5,0
114,0,126.15892147096923,7,17,3,1,0,0,0,0
7,0,118.32047478425291,7,20,4,3,1,1,0,0
128,0,58.944656790422,2,22,3,1,0,0,0,0
175,1,129.06545204321472,8,2,4,4,0,0,2,0
228,0,90.04440196767543,9,22,4,2,1,0,0,0
7,0,257.5351483692037,7,24,4,1,1,0,5,0
36,0,125.61167156164025,9,1,4,2,1,0,2,0
64,0,105.3,6,23,4,2,1,0,0,0
33,0,168.3,7,10,4,1,0,0,3,0
18,0,118.93100058241454,6,8,4,1,2,0,0,0
205,0,90.95,7,22,4,3,1,0,0,0
57,0,78.60774475869071,12,15,4,3,0,3,0,0
53,0,118.47943572106774,9,9,4,1,1,0,0,0
96,1,78.21436927925483,11,25,4,2,0,3,0,0
165,0,138.79619652291868,8,29,4,3,0,0,2,0
62,0,133.04165329073678,9,19,4,1,0,0,2,0
34,1,129.0,10,26,4,4,0,0,0,0
22,0,93.81435313205165,9,5,4,0,0,0,0,0
0,0,89.78938459440472,7,21,4,1,1,0,0,0
30,0,97.20787676946668,9,5,4,1,0,3,0,0
151,0,89.85913336708873,7,13,4,5,2,1,0,0
135,0,168.3408824803796,5,7,4,4,2,0,4,0
99,1,94.12250665010798,4,9,4,3,1,0,2,0
80,0,75.87958196728368,6,3,4,2,1,0,0,0
115,0,104.4,10,27,4,1,0,0,3,0
105,1,89.22194298162384,10,30,4,2,1,0,0,0
104,2,135.9,9,18,4,1,1,0,0,0
25,0,92.38169589364635,3,12,4,0,0,0,0,0
178,1,137.7,8,8,4,2,0,0,3,0
115,0,60.38706666158166,2,27,3,1,2,0,0,0
29,0,111.10536593486948,4,11,4,2,0,0,0,0
108,0,152.62381198247343,7,11,4,3,1,0,1,0
434,0,68.3619187183493,8,11,3,2,0,0,0,0
0,0,65.34357442237314,4,12,2,1,0,0,0,0
29,0,97.25980140248501,4,13,4,3,0,3,0,0
4,0,127.68611560453989,2,11,4,4,1,0,3,0
63,0,110.9945942161564,6,28,4,4,0,0,1,0
242,1,116.35921260714268,10,29,4,2,1,0,0,0
104,0,76.5,7,18,4,3,0,0,0,0
150,0,120.93292298816952,7,6,4,5,2,0,0,0
105,0,123.86249337090537,11,3,4,2,1,0,0,0
59,0,132.2297764318127,6,4,4,1,0,0,0,0
37,0,151.60052721907851,8,14,4,1,1,0,3,0
51,0,79.2,11,11,4,1,0,3,0,0
94,1,87.71833415649026,9,15,4,3,1,0,0,0
34,0,67.5,2,10,4,2,0,3,0,0
136,0,195.10171957409665,6,28,4,1,1,0,5,0
180,1,101.60118339583448,8,27,3,2,0,0,1,0
20,0,101.15580381857112,3,29,4,2,0,0,0,0
18,0,148.69982551021522,4,25,4,0,1,0,0,0
91,0,115.30050673790979,5,3,4,1,0,1,0,0
29,0,73.42,2,20,4,4,2,0,0,0
81,1,121.61094035055814,10,21,4,3,2,0,3,0
321,0,113.47298938420984,6,17,3,3,0,1,0,0
131,0,105.77666777907544,7,4,4,4,0,0,0,0
21,0,118.09025609677016,8,6,4,1,0,2,0,0
84,0,221.84918180572038,10,23,4,3,1,0,5,0
290,0,67.41148797954274,12,25,4,5,3,3,0,0
184,1,128.85408262309315,9,16,4,2,0,0,2,0
91,0,116.03358782295095,6,17,3,1,1,2,0,0
12,0,307.785787733448,7,16,4,1,0,0,5,0
100,0,221.88906946758007,9,22,4,4,1,1,4,0
47,0,84.69056358253016,2,20,3,2,2,0,0,0
61,0,127.30025702241389,4,15,4,1,1,0,1,0
274,0,79.43639953122566,7,5,3,4,2,0,0,0
66,0,168.3,8,7,4,1,1,0,3,0
170,0,112.82992446321387,8,29,4,5,2,0,0,0
145,0,94.5,8,29,3,1,2,1,0,0
149,0,105.48037684450716,7,20,4,2,1,0,0,0
93,0,109.78908889216763,11,6,4,2,0,0,0,0
57,0,117.53924207693134,4,21,4,2,1,1,1,0
3,1,92.36648308327136,2,6,4,3,0,2,0,0
59,0,121.24649582182597,9,2,4,2,1,0,3,0
56,0,94.5,6,19,4,2,1,1,0,0
101,0,86.05640763661478,9,26,3,1,0,3,0,0
153,1,119.1164945735911,6,12,3,1,0,0,0,0
125,0,73.90070266714409,7,11,4,1,1,2,0,0
59,0,77.84657604806938,11,15,4,3,0,3,0,0
51,0,79.2,11,11,4,1,1,2,0,0
36,0,127.1486001252706,5,29,4,2,1,0,0,0
26,0,91.0,2,20,4,1,0,0,0,0
158,0,113.92639678074768,6,25,4,2,0,0,0,0
114,0,102.51077319723136,5,3,4,1,0,0,0,0
255,0,90.95,8,29,4,4,0,0,0,0
50,0,156.8979604968755,11,22,4,1,1,0,4,0
78,0,105.3,7,18,4,1,0,0,0,0
76,0,129.34236769197307,7,7,4,2,1,0,3,0
36,0,95.5362138386345,3,14,4,2,1,0,2,0
171,0,119.96795019314173,9,9,4,2,1,0,0,0
30,0,80.48267488535052,1,14,4,1,0,0,0,0
48,1,109.25937961759644,3,20,4,2,0,0,0,0
189,1,109.84548624072883,7,20,3,4,1,0,3,0
30,1,103.7270235858712,9,26,4,2,0,0,0,0
9,0,93.8184542897927,2,8,4,2,0,0,0,0
186,1,121.19096128991639,8,11,4,2,0,0,0,0
111,1,211.87163334190242,9,8,3,3,0,0,3,0
205,0,98.43230074074017,9,7,4,1,1,2,0,0
58,0,140.15499257780453,8,18,4,3,0,0,3,0
345,1,76.57535431603057,12,22,4,2,0,0,0,0
53,0,108.31140383048424,10,11,4,1,0,2,0,0
209,0,133.27354152952395,8,19,3,1,0,0,0,0
49,0,73.49616279163924,3,15,4,1,0,1,0,0
183,0,100.32086042442849,9,4,4,3,0,0,0,0
100,0,220.62077714156482,8,20,4,2,1,1,4,0
51,0,126.01391175416633,3,20,4,2,0,0,0,0
205,1,98.73543897676302,7,28,4,4,1,0,0,0
98,0,119.46883178692526,6,5,4,3,0,0,0,0
87,0,60.89412049682806,4,24,4,3,1,1,0,0
271,0,65.21347839481253,11,19,4,3,0,3,0,0
5,0,123.92142802354695,8,10,4,1,0,0,0,0
155,0,130.48779963698502,8,16,4,2,0,0,0,0
31,0,152.3246566577386,7,3,4,2,1,0,0,0
100,0,71.98251065400108,7,23,3,3,1,0,0,0
44,0,135.37927217795922,4,27,2,2,2,0,3,0
57,0,122.67644747575238,3,29,4,2,0,0,1,0
68,0,86.73894922686738,4,2,4,1,2,0,0,0
309,0,99.05521539756059,7,18,4,2,0,0,0,0
55,0,159.3,6,1,4,2,0,0,3,0
4,0,149.77530108876232,8,6,4,1,0,1,0,0
197,1,112.5499492424004,8,27,4,4,1,0,0,0
38,0,70.124247664648,2,11,4,1,0,3,0,0
73,0,76.5,7,6,4,5,2,0,0,0
20,0,65.0,8,2,2,1,0,0,0,0
45,1,112.5,3,18,4,1,1,0,3,0
147,0,178.3320971758455,11,25,4,2,1,0,3,0
24,0,119.0,9,25,4,0,1,3,0,0
85,0,126.9,5,20,4,1,1,0,0,0
201,0,90.47382195025834,6,29,3,1,1,0,0,0
56,0,139.23237052546224,5,27,4,1,1,0,3,0
215,1,168.1563044935388,7,24,4,1,1,0,5,0
122,0,143.1,9,20,4,5,1,0,3,0
50,0,159.3,5,5,4,1,0,0,3,0
23,0,65.36053001413045,11,3,2,3,1,0,0,0
26,0,230.6820523144536,9,28,4,2,0,0,5,0
109,1,76.5,4,17,4,2,0,2,0,0
264,0,96.22476194983354,9,28,3,2,1,0,0,0
58,0,78.54544523197987,11,15,4,3,0,3,0,0
18,0,155.7002511295207,4,30,4,1,0,0,3,0
23,0,90.0149603693777,3,24,4,1,0,1,0,0
30,0,111.12406235925329,10,2,4,1,0,0,0,0
214,0,94.7231787550898,8,6,4,2,0,1,0,0
134,0,90.31404857951807,6,29,4,3,0,0,0,0
51,0,116.33937981047016,6,8,4,1,2,0,2,0
97,0,95.04769717815438,7,11,4,1,0,3,0,0
15,0,101.30302627946544,9,12,4,3,1,1,0,0
55,0,140.06862587200126,5,27,4,2,0,0,2,0
200,0,86.52470673167122,7,20,4,0,0,0,1,0
192,1,94.48538097451157,8,8,4,2,0,0,0,0
14,0,111.43982348164852,6,24,4,1,0,3,0,0
70,0,116.27501834912016,5,7,4,1,1,2,0,0
162,0,76.49877297801655,8,27,4,2,0,0,0,0
186,1,135.14574671189936,8,27,4,3,1,0,3,0
73,1,74.8,11,19,4,3,1,3,0,0
196,0,108.61635999579349,8,7,4,4,0,0,0,0
48,0,71.1,3,17,4,1,0,3,0,0
257,0,110.57920250438751,8,15,4,0,0,0,0,0
86,0,141.30152140123417,5,26,4,3,1,0,0,0
10,0,106.50385934624934,10,2,3,2,1,0,2,0
36,1,114.3,3,11,4,1,1,0,3,0
83,1,76.5,7,6,4,4,1,0,0,0
148,0,91.33082179655091,7,23,4,4,1,3,0,0
55,0,161.83858850770045,6,2,4,1,1,0,0,0
151,0,198.61218739741196,7,19,3,2,1,0,1,0
153,0,90.6935785471317,9,20,3,3,0,1,0,0
33,0,126.56740501510524,3,24,4,3,0,0,0,0
104,0,151.9182369089748,11,3,4,2,0,0,0,0
34,0,170.05865080636835,9,8,4,1,1,0,3,0
76,0,103.11545589727699,8,18,3,0,1,0,0,0
441,0,61.407038548683325,4,26,3,1,0,0,0,0
258,0,108.62644409567487,9,15,4,1,0,0,0,0
34,0,83.84306711912909,2,19,4,7,3,0,0,0
234,0,80.59008395163488,8,31,4,3,0,3,0,0
99,0,91.5,4,26,4,2,0,3,0,0
42,0,153.89760795260932,3,1,4,1,0,0,4,0
91,0,76.5,7,24,4,1,0,0,0,0
9,0,94.84503598831604,3,7,4,2,0,0,0,0
156,1,138.320590809304,8,3,4,3,0,0,0,0
9,0,95.0366866993069,3,6,4,2,0,0,0,0
5,0,144.96488573197357,4,3,4,1,0,0,3,0
47,1,74.8,11,20,4,5,2,3,0,0
301,0,113.91761873367085,7,30,4,1,1,1,0,0
279,1,78.55612888333614,11,5,3,3,0,0,0,0
9,0,89.0,4,19,4,1,0,3,0,0
258,0,99.13539479570309,10,2,4,4,2,0,0,0
159,0,201.5783884818712,5,25,4,3,0,0,5,0
10,1,76.40823531143509,10,27,4,1,1,2,0,0
38,0,113.88421923594676,4,20,4,1,1,0,3,0
161,0,70.14308861465304,8,17,3,3,0,0,0,0
67,0,137.7,4,8,4,1,0,0,1,0
13,0,100.543963077581,8,14,4,2,1,2,0,0
44,1,124.69596611066162,7,2,4,1,1,2,0,0
319,0,116.17605922029162,8,17,3,2,0,0,0,0
221,0,89.26132058797168,7,2,4,1,0,0,0,0
26,0,91.72158632207204,2,19,3,2,0,0,0,0
35,0,89.09581472259124,6,20,4,1,0,2,0,0
68,0,112.48746000938247,4,12,4,4,1,0,2,0
191,0,68.08865812057672,6,27,4,3,1,0,0,0
157,1,151.2,10,7,4,1,1,0,3,0
99,0,94.80437454854606,7,25,3,3,1,2,0,0
12,0,153.71228958491747,6,2,4,2,0,0,3,0
130,0,60.22325305016054,2,19,4,1,0,0,0,0
210,0,67.94573608445823,7,30,4,3,0,0,1,0
113,0,119.31887048415987,8,6,3,3,1,0,0,0
198,0,149.2215949983705,8,21,4,5,1,0,1,0
117,0,123.47435442795283,6,28,4,2,0,0,3,0
102,0,108.0,10,3,4,0,1,3,0,0
168,1,170.43335567948222,9,6,4,3,0,0,1,0
61,0,141.58886737325065,6,27,4,1,1,0,3,0
204,1,95.07075141327809,9,19,4,3,0,0,0,0
346,0,115.99455380024655,9,11,3,2,0,0,0,0
38,0,76.5,3,11,4,2,1,0,0,0
224,0,72.93497409452456,10,29,4,3,2,3,0,0
10,1,139.5726848890071,6,16,4,1,0,2,0,0
226,0,92.65554100605911,9,30,4,1,1,0,0,0
347,0,80.0,10,4,3,4,1,0,0,0
167,1,104.73803394002171,9,24,4,3,1,0,1,0
71,0,64.28704620457147,3,12,4,2,2,3,0,0
15,0,64.93213232829375,2,14,3,2,1,2,0,0
18,0,109.7625194663416,3,15,4,3,0,0,0,0
178,0,87.307232057575,8,26,4,1,1,1,0,0
8,0,190.60207555169393,4,6,4,3,0,0,3,0
194,0,86.25264914146626,7,7,4,1,1,1,0,0
159,0,143.80858008510836,9,19,3,2,1,0,0,0
180,0,112.2,8,3,4,5,2,0,3,0
95,0,100.03176008869369,4,27,4,3,1,0,0,0
202,0,90.13034136170057,5,29,3,1,1,0,0,0
106,0,105.28746509353462,5,9,4,4,1,0,0,0
26,0,118.46319943557737,9,19,4,0,1,0,0,0
90,0,77.91796443591505,8,7,3,3,2,0,0,0
192,0,110.0,6,24,3,2,0,0,0,0
132,0,94.5,6,16,3,2,0,2,0,0
25,0,98.61236310772145,8,24,4,1,1,0,1,0
209,0,96.23004156342563,10,19,4,3,0,0,0,0
38,0,118.74860882294348,4,20,4,2,0,0,2,0
151,1,120.7,7,6,4,3,1,0,3,0
26,0,111.34676484193562,5,13,4,2,0,0,0,0
156,0,114.59276983132852,6,23,4,3,2,0,1,0
22,0,110.429996058819,9,28,4,2,1,2,0,0
28,0,205.13111243184514,10,5,4,2,0,0,3,0
76,0,104.56802046157581,3,24,3,2,0,0,0,0
21,0,95.0,4,18,4,1,0,0,0,0
255,0,94.43513695753366,9,4,4,3,1,0,0,0
87,0,100.0,9,10,2,1,0,0,0,0
32,0,119.51477282548467,5,20,4,1,1,0,1,0
218,0,107.95365898330088,9,4,4,1,0,0,0,0
69,0,133.75076571370417,5,3,4,2,2,0,1,0
54,0,89.46,3,17,4,3,1,0,0,0
171,0,99.7547305468121,8,5,4,1,2,0,0,0
49,0,110.74065504429738,9,5,4,2,0,0,0,0
22,1,140.20647269090628,8,2,4,2,1,1,1,0
22,0,136.03522070814444,3,26,4,2,1,0,0,0
52,0,145.1025421128262,7,2,4,3,1,0,1,0
104,0,104.54796442996668,7,16,4,1,1,0,0,0
49,0,77.77912641943722,11,20,4,2,1,3,0,0
175,0,95.70228872420341,7,24,3,2,0,0,0,0
146,0,178.5792264036926,9,24,4,4,2,0,3,0
43,0,68.72844290603582,2,5,3,1,1,0,0,0
215,0,162.8354201063493,8,7,4,3,2,0,5,0
86,0,121.66639427980677,10,8,4,2,0,0,0,0
2,0,177.83833522911326,8,23,4,1,0,2,0,0
89,0,150.3,8,22,4,4,0,0,3,0
76,0,159.03697137673993,10,27,4,2,1,0,5,0
36,0,145.89874374313703,6,19,4,0,1,0,2,0
258,0,73.95,12,22,4,3,1,0,0,0
52,0,68.98339890318304,3,2,4,2,0,3,0,0
2,0,101.0,3,3,4,1,0,0,0,0
47,0,99.9465211958908,3,12,4,1,0,0,0,0
259,1,198.9,9,8,4,1,0,0,4,0
85,0,88.48047488563256,4,26,4,0,2,1,0,0
213,0,177.3,8,6,4,0,1,0,5,0
69,0,137.7,6,25,4,2,0,0,3,0
204,1,180.08929782639032,9,7,4,1,0,0,5,0
216,0,170.45477601550826,8,6,4,3,1,0,5,0
192,0,110.0,6,24,3,2,0,0,0,0
109,0,108.5421242134897,8,9,4,3,1,1,0,0
30,0,117.0852175297195,4,24,4,1,1,1,0,0
122,0,128.27889088977338,6,8,4,1,1,0,0,0
243,0,100.3,9,9,4,2,2,0,0,0
24,0,187.0,7,2,4,1,1,0,3,0
156,0,128.4178688801278,8,16,4,1,0,0,0,0
164,0,94.75377402298811,7,17,4,0,0,3,0,0
162,1,75.88169146494526,7,28,3,2,1,0,0,0
69,0,123.69616633308425,8,1,3,5,1,2,0,0
93,0,168.07698823048122,8,5,4,0,0,0,2,0
33,0,142.32392120721946,3,23,4,1,0,0,0,0
133,1,163.4039294162139,11,25,4,4,1,0,4,0
2,0,106.0,2,12,4,1,0,0,3,0
16,1,138.95905938504305,10,27,4,2,1,0,2,0
128,0,79.2,11,12,4,1,1,3,0,0
